789434,A Glass of Desire,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,15,695
788907,A horse looked at the sky with hope of escape,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,19,713
778518,At Speed,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,95,698
776309,Les Hardings,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,0,0,704
776307,La face cachée de la Lune,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,0,0,717
758931,Music of the Roofs,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0.0,0,0,3736,85,712
757716,Vinyl Child,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,13410255.133333333,0,0,23,715
936911,"Les dossiers secrets de la famille Royale : L'amour, l'honneur et la couronne",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,40175895.166666664,0,0,0,0,0,0,720
929110,The Last Dance - CNY 2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,10,721
903275,I'm from Beijing - Press the gourd to get a pear,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,90,720
824610,Shadow,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0,0,0,0,112,718
